[2026-04-05 22:19:48] [INFO    ] discord.client: logging in using static token
[2026-04-05 22:22:40] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-05 22:22:40] [DEBUG   ] discord.client: Dispatching event message
[2026-04-05 22:22:43] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 111, 'op': 0, 'd': {'user_id': '317600964729241601', 'timestamp': 1775420563, 'member': {'user': {'username': 'joepiecat', 'public_flags': 0, 'primary_guild': {'tag': 'ATC', 'identity_guild_id': '844508269840957460', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'id': '317600964729241601', 'global_name': 'JoePieCat', 'display_name_styles': None, 'display_name': 'JoePieCat', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'a1036db78e5a29ae0f95766317d60e27'}, 'roles': ['1489960742059901088', '1487907007733174466', '1487904206097748148', '1488128014922416199'], 'premium_since': None, 'pending': False, 'nick': 'Lobotomized JoePieCat', 'mute': False, 'joined_at': '2026-03-30T04:51:44.125000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1487902536147931271', 'guild_id': '1487902534545703072'}}
[2026-04-05 22:22:43] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-05 22:22:43] [DEBUG   ] discord.client: Dispatching event typing
[2026-04-05 22:22:43] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-04-05 22:22:44] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 112, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-04-05T20:22:44.821000+00:00', 'pinned': False, 'nonce': '1490446618183335936', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1489960742059901088', '1487907007733174466', '1487904206097748148', '1488128014922416199'], 'premium_since': None, 'pending': False, 'nick': 'Lobotomized JoePieCat', 'mute': False, 'joined_at': '2026-03-30T04:51:44.125000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1490446617709383836', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': "look guys it's a ryan", 'components': [], 'channel_type': 0, 'channel_id': '1487902536147931271', 'author': {'username': 'joepiecat', 'public_flags': 0, 'primary_guild': {'tag': 'ATC', 'identity_guild_id': '844508269840957460', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'id': '317600964729241601', 'global_name': 'JoePieCat', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'ATC', 'identity_guild_id': '844508269840957460', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'avatar_decoration_data': None, 'avatar': 'a1036db78e5a29ae0f95766317d60e27'}, 'attachments': [], 'guild_id': '1487902534545703072'}}
[2026-04-05 22:22:44] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-05 22:22:44] [DEBUG   ] discord.client: Dispatching event message
[2026-04-05 22:23:07] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 113, 'op': 0, 'd': {'user_id': '335487844066000896', 'timestamp': 1775420587, 'member': {'user': {'username': 'jumpydragon2001', 'public_flags': 0, 'primary_guild': {'tag': 'ATC', 'identity_guild_id': '844508269840957460', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'id': '335487844066000896', 'global_name': 'JumpyDragon', 'display_name_styles': {'font_id': 7, 'effect_id': 2, 'colors': [14963742, 6674404]}, 'display_name': 'JumpyDragon', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '9040a7bf0a13716800678e7037b4d607'}, 'roles': ['1489960742059901088', '1487907007733174466', '1487907145461661797', '1490443544287117464', '1487908999616532650'], 'premium_since': '2026-04-05T20:10:32.060000+00:00', 'pending': False, 'nick': '#1 Chrissy GIF collector ❤️\u200d🔥', 'mute': False, 'joined_at': '2026-03-29T20:20:21.813000+00:00', 'flags': 0, 'display_name_styles': {'font_id': 7, 'effect_id': 2, 'colors': [14963742, 6674404]}, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1487902536147931271', 'guild_id': '1487902534545703072'}}
[2026-04-05 22:23:07] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-05 22:23:07] [DEBUG   ] discord.client: Dispatching event typing
[2026-04-05 22:23:07] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-04-05 22:23:08] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 114, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-04-05T20:23:08.572000+00:00', 'pinned': False, 'nonce': '1490446718280400896', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1489960742059901088', '1487907007733174466', '1487907145461661797', '1490443544287117464', '1487908999616532650'], 'premium_since': '2026-04-05T20:10:32.060000+00:00', 'pending': False, 'nick': '#1 Chrissy GIF collector ❤️\u200d🔥', 'mute': False, 'joined_at': '2026-03-29T20:20:21.813000+00:00', 'flags': 0, 'display_name_styles': {'font_id': 7, 'effect_id': 2, 'colors': [14963742, 6674404]}, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1490446717328429188', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'yeah', 'components': [], 'channel_type': 0, 'channel_id': '1487902536147931271', 'author': {'username': 'jumpydragon2001', 'public_flags': 0, 'primary_guild': {'tag': 'ATC', 'identity_guild_id': '844508269840957460', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'id': '335487844066000896', 'global_name': 'JumpyDragon', 'display_name_styles': {'font_id': 7, 'effect_id': 2, 'colors': [14963742, 6674404]}, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'ATC', 'identity_guild_id': '844508269840957460', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'avatar_decoration_data': None, 'avatar': '9040a7bf0a13716800678e7037b4d607'}, 'attachments': [], 'guild_id': '1487902534545703072'}}
[2026-04-05 22:23:08] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-05 22:23:08] [DEBUG   ] discord.client: Dispatching event message
[2026-04-05 22:23:10] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 115, 'op': 0, 'd': {'user_id': '335487844066000896', 'timestamp': 1775420590, 'member': {'user': {'username': 'jumpydragon2001', 'public_flags': 0, 'primary_guild': {'tag': 'ATC', 'identity_guild_id': '844508269840957460', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'id': '335487844066000896', 'global_name': 'JumpyDragon', 'display_name_styles': {'font_id': 7, 'effect_id': 2, 'colors': [14963742, 6674404]}, 'display_name': 'JumpyDragon', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '9040a7bf0a13716800678e7037b4d607'}, 'roles': ['1489960742059901088', '1487907007733174466', '1487907145461661797', '1490443544287117464', '1487908999616532650'], 'premium_since': '2026-04-05T20:10:32.060000+00:00', 'pending': False, 'nick': '#1 Chrissy GIF collector ❤️\u200d🔥', 'mute': False, 'joined_at': '2026-03-29T20:20:21.813000+00:00', 'flags': 0, 'display_name_styles': {'font_id': 7, 'effect_id': 2, 'colors': [14963742, 6674404]}, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1487902536147931271', 'guild_id': '1487902534545703072'}}
[2026-04-05 22:23:10] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-05 22:23:10] [DEBUG   ] discord.client: Dispatching event typing
[2026-04-05 22:23:10] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-04-05 22:23:15] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 115.
[2026-04-05 22:23:15] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-04-05 22:23:18] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 116, 'op': 0, 'd': {'user_id': '335487844066000896', 'timestamp': 1775420599, 'member': {'user': {'username': 'jumpydragon2001', 'public_flags': 0, 'primary_guild': {'tag': 'ATC', 'identity_guild_id': '844508269840957460', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'id': '335487844066000896', 'global_name': 'JumpyDragon', 'display_name_styles': {'font_id': 7, 'effect_id': 2, 'colors': [14963742, 6674404]}, 'display_name': 'JumpyDragon', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '9040a7bf0a13716800678e7037b4d607'}, 'roles': ['1489960742059901088', '1487907007733174466', '1487907145461661797', '1490443544287117464', '1487908999616532650'], 'premium_since': '2026-04-05T20:10:32.060000+00:00', 'pending': False, 'nick': '#1 Chrissy GIF collector ❤️\u200d🔥', 'mute': False, 'joined_at': '2026-03-29T20:20:21.813000+00:00', 'flags': 0, 'display_name_styles': {'font_id': 7, 'effect_id': 2, 'colors': [14963742, 6674404]}, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1487902536147931271', 'guild_id': '1487902534545703072'}}
[2026-04-05 22:23:18] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-05 22:23:18] [DEBUG   ] discord.client: Dispatching event typing
[2026-04-05 22:23:18] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-04-05 22:23:20] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 117, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-04-05T20:23:21.372000+00:00', 'pinned': False, 'nonce': '1490446771497730048', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1489960742059901088', '1487907007733174466', '1487907145461661797', '1490443544287117464', '1487908999616532650'], 'premium_since': '2026-04-05T20:10:32.060000+00:00', 'pending': False, 'nick': '#1 Chrissy GIF collector ❤️\u200d🔥', 'mute': False, 'joined_at': '2026-03-29T20:20:21.813000+00:00', 'flags': 0, 'display_name_styles': {'font_id': 7, 'effect_id': 2, 'colors': [14963742, 6674404]}, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1490446771015651514', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'i just now seeing how weird some of these stickers are', 'components': [], 'channel_type': 0, 'channel_id': '1487902536147931271', 'author': {'username': 'jumpydragon2001', 'public_flags': 0, 'primary_guild': {'tag': 'ATC', 'identity_guild_id': '844508269840957460', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'id': '335487844066000896', 'global_name': 'JumpyDragon', 'display_name_styles': {'font_id': 7, 'effect_id': 2, 'colors': [14963742, 6674404]}, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'ATC', 'identity_guild_id': '844508269840957460', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'avatar_decoration_data': None, 'avatar': '9040a7bf0a13716800678e7037b4d607'}, 'attachments': [], 'guild_id': '1487902534545703072'}}
[2026-04-05 22:23:20] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-05 22:23:20] [DEBUG   ] discord.client: Dispatching event message
[2026-04-05 22:23:26] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 118, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-04-05T20:23:26.951000+00:00', 'sticker_items': [{'name': 'Chrissy Strange', 'id': '860090718306172928', 'format_type': 1}], 'pinned': False, 'nonce': '1490446794847420416', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1489960742059901088', '1487907007733174466', '1487907145461661797', '1490443544287117464', '1487908999616532650'], 'premium_since': '2026-04-05T20:10:32.060000+00:00', 'pending': False, 'nick': '#1 Chrissy GIF collector ❤️\u200d🔥', 'mute': False, 'joined_at': '2026-03-29T20:20:21.813000+00:00', 'flags': 0, 'display_name_styles': {'font_id': 7, 'effect_id': 2, 'colors': [14963742, 6674404]}, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1490446794415538426', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_type': 0, 'channel_id': '1487902536147931271', 'author': {'username': 'jumpydragon2001', 'public_flags': 0, 'primary_guild': {'tag': 'ATC', 'identity_guild_id': '844508269840957460', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'id': '335487844066000896', 'global_name': 'JumpyDragon', 'display_name_styles': {'font_id': 7, 'effect_id': 2, 'colors': [14963742, 6674404]}, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'ATC', 'identity_guild_id': '844508269840957460', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'avatar_decoration_data': None, 'avatar': '9040a7bf0a13716800678e7037b4d607'}, 'attachments': [], 'guild_id': '1487902534545703072'}}
[2026-04-05 22:23:26] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-05 22:23:26] [DEBUG   ] discord.client: Dispatching event message
[2026-04-05 22:23:31] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 119, 'op': 0, 'd': {'user_id': '335487844066000896', 'timestamp': 1775420611, 'member': {'user': {'username': 'jumpydragon2001', 'public_flags': 0, 'primary_guild': {'tag': 'ATC', 'identity_guild_id': '844508269840957460', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'id': '335487844066000896', 'global_name': 'JumpyDragon', 'display_name_styles': {'font_id': 7, 'effect_id': 2, 'colors': [14963742, 6674404]}, 'display_name': 'JumpyDragon', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '9040a7bf0a13716800678e7037b4d607'}, 'roles': ['1489960742059901088', '1487907007733174466', '1487907145461661797', '1490443544287117464', '1487908999616532650'], 'premium_since': '2026-04-05T20:10:32.060000+00:00', 'pending': False, 'nick': '#1 Chrissy GIF collector ❤️\u200d🔥', 'mute': False, 'joined_at': '2026-03-29T20:20:21.813000+00:00', 'flags': 0, 'display_name_styles': {'font_id': 7, 'effect_id': 2, 'colors': [14963742, 6674404]}, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1487902536147931271', 'guild_id': '1487902534545703072'}}
[2026-04-05 22:23:31] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-05 22:23:31] [DEBUG   ] discord.client: Dispatching event typing
[2026-04-05 22:23:31] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-04-05 22:23:32] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 120, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-04-05T20:23:32.622000+00:00', 'pinned': False, 'nonce': '1490446819145023488', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1489960742059901088', '1487907007733174466', '1487907145461661797', '1490443544287117464', '1487908999616532650'], 'premium_since': '2026-04-05T20:10:32.060000+00:00', 'pending': False, 'nick': '#1 Chrissy GIF collector ❤️\u200d🔥', 'mute': False, 'joined_at': '2026-03-29T20:20:21.813000+00:00', 'flags': 0, 'display_name_styles': {'font_id': 7, 'effect_id': 2, 'colors': [14963742, 6674404]}, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1490446818201436250', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'whats this?', 'components': [], 'channel_type': 0, 'channel_id': '1487902536147931271', 'author': {'username': 'jumpydragon2001', 'public_flags': 0, 'primary_guild': {'tag': 'ATC', 'identity_guild_id': '844508269840957460', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'id': '335487844066000896', 'global_name': 'JumpyDragon', 'display_name_styles': {'font_id': 7, 'effect_id': 2, 'colors': [14963742, 6674404]}, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'ATC', 'identity_guild_id': '844508269840957460', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'avatar_decoration_data': None, 'avatar': '9040a7bf0a13716800678e7037b4d607'}, 'attachments': [], 'guild_id': '1487902534545703072'}}
[2026-04-05 22:23:32] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-05 22:23:32] [DEBUG   ] discord.client: Dispatching event message
[2026-04-05 22:23:35] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 121, 'op': 0, 'd': {'user_id': '335487844066000896', 'timestamp': 1775420615, 'member': {'user': {'username': 'jumpydragon2001', 'public_flags': 0, 'primary_guild': {'tag': 'ATC', 'identity_guild_id': '844508269840957460', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'id': '335487844066000896', 'global_name': 'JumpyDragon', 'display_name_styles': {'font_id': 7, 'effect_id': 2, 'colors': [14963742, 6674404]}, 'display_name': 'JumpyDragon', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '9040a7bf0a13716800678e7037b4d607'}, 'roles': ['1489960742059901088', '1487907007733174466', '1487907145461661797', '1490443544287117464', '1487908999616532650'], 'premium_since': '2026-04-05T20:10:32.060000+00:00', 'pending': False, 'nick': '#1 Chrissy GIF collector ❤️\u200d🔥', 'mute': False, 'joined_at': '2026-03-29T20:20:21.813000+00:00', 'flags': 0, 'display_name_styles': {'font_id': 7, 'effect_id': 2, 'colors': [14963742, 6674404]}, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1487902536147931271', 'guild_id': '1487902534545703072'}}
[2026-04-05 22:23:35] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-05 22:23:35] [DEBUG   ] discord.client: Dispatching event typing
[2026-04-05 22:23:35] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-04-05 22:23:36] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 122, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-04-05T20:23:37.132000+00:00', 'pinned': False, 'nonce': '1490446838065528832', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1489960742059901088', '1487907007733174466', '1487907145461661797', '1490443544287117464', '1487908999616532650'], 'premium_since': '2026-04-05T20:10:32.060000+00:00', 'pending': False, 'nick': '#1 Chrissy GIF collector ❤️\u200d🔥', 'mute': False, 'joined_at': '2026-03-29T20:20:21.813000+00:00', 'flags': 0, 'display_name_styles': {'font_id': 7, 'effect_id': 2, 'colors': [14963742, 6674404]}, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1490446837117616290', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'this is not my chrissy', 'components': [], 'channel_type': 0, 'channel_id': '1487902536147931271', 'author': {'username': 'jumpydragon2001', 'public_flags': 0, 'primary_guild': {'tag': 'ATC', 'identity_guild_id': '844508269840957460', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'id': '335487844066000896', 'global_name': 'JumpyDragon', 'display_name_styles': {'font_id': 7, 'effect_id': 2, 'colors': [14963742, 6674404]}, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'ATC', 'identity_guild_id': '844508269840957460', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'avatar_decoration_data': None, 'avatar': '9040a7bf0a13716800678e7037b4d607'}, 'attachments': [], 'guild_id': '1487902534545703072'}}
[2026-04-05 22:23:36] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-05 22:23:36] [DEBUG   ] discord.client: Dispatching event message
[2026-04-05 22:23:56] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 122.
[2026-04-05 22:23:56] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-04-05 22:24:35] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 123, 'op': 0, 'd': {'user_id': '335487844066000896', 'timestamp': 1775420676, 'member': {'user': {'username': 'jumpydragon2001', 'public_flags': 0, 'primary_guild': {'tag': 'ATC', 'identity_guild_id': '844508269840957460', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'id': '335487844066000896', 'global_name': 'JumpyDragon', 'display_name_styles': {'font_id': 7, 'effect_id': 2, 'colors': [14963742, 6674404]}, 'display_name': 'JumpyDragon', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '9040a7bf0a13716800678e7037b4d607'}, 'roles': ['1489960742059901088', '1487907007733174466', '1487907145461661797', '1490443544287117464', '1487908999616532650'], 'premium_since': '2026-04-05T20:10:32.060000+00:00', 'pending': False, 'nick': '#1 Chrissy GIF collector ❤️\u200d🔥', 'mute': False, 'joined_at': '2026-03-29T20:20:21.813000+00:00', 'flags': 0, 'display_name_styles': {'font_id': 7, 'effect_id': 2, 'colors': [14963742, 6674404]}, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1487902536147931271', 'guild_id': '1487902534545703072'}}
[2026-04-05 22:24:35] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-05 22:24:35] [DEBUG   ] discord.client: Dispatching event typing
[2026-04-05 22:24:35] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-04-05 22:24:37] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 123.
[2026-04-05 22:24:37] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-04-05 22:24:43] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 124, 'op': 0, 'd': {'user_id': '317600964729241601', 'timestamp': 1775420684, 'member': {'user': {'username': 'joepiecat', 'public_flags': 0, 'primary_guild': {'tag': 'ATC', 'identity_guild_id': '844508269840957460', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'id': '317600964729241601', 'global_name': 'JoePieCat', 'display_name_styles': None, 'display_name': 'JoePieCat', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'a1036db78e5a29ae0f95766317d60e27'}, 'roles': ['1489960742059901088', '1487907007733174466', '1487904206097748148', '1488128014922416199'], 'premium_since': None, 'pending': False, 'nick': 'Lobotomized JoePieCat', 'mute': False, 'joined_at': '2026-03-30T04:51:44.125000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1487902536147931271', 'guild_id': '1487902534545703072'}}
[2026-04-05 22:24:43] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-05 22:24:43] [DEBUG   ] discord.client: Dispatching event typing
[2026-04-05 22:24:43] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-04-05 22:24:43] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 125, 'op': 0, 'd': {'user_id': '335487844066000896', 'timestamp': 1775420684, 'member': {'user': {'username': 'jumpydragon2001', 'public_flags': 0, 'primary_guild': {'tag': 'ATC', 'identity_guild_id': '844508269840957460', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'id': '335487844066000896', 'global_name': 'JumpyDragon', 'display_name_styles': {'font_id': 7, 'effect_id': 2, 'colors': [14963742, 6674404]}, 'display_name': 'JumpyDragon', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '9040a7bf0a13716800678e7037b4d607'}, 'roles': ['1489960742059901088', '1487907007733174466', '1487907145461661797', '1490443544287117464', '1487908999616532650'], 'premium_since': '2026-04-05T20:10:32.060000+00:00', 'pending': False, 'nick': '#1 Chrissy GIF collector ❤️\u200d🔥', 'mute': False, 'joined_at': '2026-03-29T20:20:21.813000+00:00', 'flags': 0, 'display_name_styles': {'font_id': 7, 'effect_id': 2, 'colors': [14963742, 6674404]}, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1487902536147931271', 'guild_id': '1487902534545703072'}}
[2026-04-05 22:24:43] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-05 22:24:43] [DEBUG   ] discord.client: Dispatching event typing
[2026-04-05 22:24:43] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-04-05 22:24:51] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 126, 'op': 0, 'd': {'user_id': '317600964729241601', 'timestamp': 1775420692, 'member': {'user': {'username': 'joepiecat', 'public_flags': 0, 'primary_guild': {'tag': 'ATC', 'identity_guild_id': '844508269840957460', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'id': '317600964729241601', 'global_name': 'JoePieCat', 'display_name_styles': None, 'display_name': 'JoePieCat', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'a1036db78e5a29ae0f95766317d60e27'}, 'roles': ['1489960742059901088', '1487907007733174466', '1487904206097748148', '1488128014922416199'], 'premium_since': None, 'pending': False, 'nick': 'Lobotomized JoePieCat', 'mute': False, 'joined_at': '2026-03-30T04:51:44.125000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1487902536147931271', 'guild_id': '1487902534545703072'}}
[2026-04-05 22:24:51] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-05 22:24:51] [DEBUG   ] discord.client: Dispatching event typing
[2026-04-05 22:24:51] [DEBUG   ] discord.client: Dispatching event raw_typing
